404|마왕족발||경기도 성남시 분당구 야탑동 290번지 4호 송림프라자 지상1층 107호|9||0|0|0|1000|30|10000
405|네네치킨||경기도 성남시 분당구 야탑동 294번지 7호 1층 일부|4||0|0|0|1000|30|10000
406|야탑3동점 굽네치킨||경기도 성남시 분당구 야탑동 299번지 10호 1층 일부|4||0|0|0|1000|30|10000
407|불스떡볶이||경기도 성남시 분당구 야탑동 310번지 9호 1층 일부(102호)|3||0|0|0|1000|30|10000
408|등촌칼국수||경기도 성남시 분당구 야탑동 314번지 1호 1층|1||0|0|0|1000|30|10000
409|투존 치킨||경기도 성남시 분당구 야탑동 317번지 11호 1층 103호|4||0|0|0|1000|30|10000
410|처갓집 양념치킨 야탑접||경기도 성남시 분당구 야탑동 318번지 4호 1층 일부|4||0|0|0|1000|30|10000
411|족발명가보쌈||경기도 성남시 분당구 야탑동 319번지 10호|9||0|0|0|1000|30|10000
412|에센마일드치킨||경기도 성남시 분당구 야탑동 319번지 2호|4||0|0|0|1000|30|10000
413|박가네가마솥삼겹살||경기도 성남시 분당구 야탑동 319번지 8호 1층|1||0|0|0|1000|30|10000
414|장미반점||경기도 성남시 분당구 야탑동 330번지 근린상가지하1층102호|2||0|0|0|1000|30|10000
415|치킨마루 야탑중학점||경기도 성남시 분당구 야탑동 338번지 9호 1층|4||0|0|0|1000|30|10000
416|김밥우동천국||경기도 성남시 분당구 야탑동 341번지 성남(분당)여객자동차터미널 지1-507호일부|3||0|0|0|1000|30|10000
417|전주비빔밥전문점||경기도 성남시 분당구 야탑동 341번지 성남(분당)여객자동차터미널 지2-1034,1035호|1||0|0|0|1000|30|10000
418|화떡(화덕피자앤즉석떡볶이)||경기도 성남시 분당구 야탑동 342번지 1호 야탑리더스 1층 108호, 109호|5||0|0|0|1000|30|10000
419|락빈칼국수닭한마리||경기도 성남시 분당구 야탑동 342번지 1호 야탑리더스빌딩 1층 112호|1||0|0|0|1000|30|10000
420|한국순대국||경기도 성남시 분당구 야탑동 342번지 3호 엔즈빌오피스텔 101호|1||0|0|0|1000|30|10000
421|원두막 한식||경기도 성남시 분당구 야탑동 342번지 3호 엔즈빌오피스텔 212호|1||0|0|0|1000|30|10000
422|김밥킹||경기도 성남시 분당구 야탑동 342번지 3호 엔즈빌오피스텔107호|3||0|0|0|1000|30|10000
423|보드람치킨||경기도 성남시 분당구 야탑동 352번지 1호 터미널프라자 1층 107호|4||0|0|0|1000|30|10000
424|장찬기김밥||경기도 성남시 분당구 야탑동 352번지 1호 터미널프라자 1층 111호|3||0|0|0|1000|30|10000
425|쌀통닭(야탑역점)||경기도 성남시 분당구 야탑동 352번지 2호 유니마트  1층    113호|4||0|0|0|1000|30|10000
426|18번가삼겹과곱창||경기도 성남시 분당구 야탑동 352번지 2호 유니마트 110호|1||0|0|0|1000|30|10000
427|김가네한방족발||경기도 성남시 분당구 야탑동 353번지 1호 영진다이버스상가 1층103,104호|9||0|0|0|1000|30|10000
428|한우명가||경기도 성남시 분당구 야탑동 353번지 2호 101,102호|1||0|0|0|1000|30|10000
429|삼삼팔육 한우집||경기도 성남시 분당구 야탑동 353번지 2호 2층  202호|1||0|0|0|1000|30|10000
430|맛있는 초밥집||경기도 성남시 분당구 야탑동 353번지 3호 뉴시티 지상2층 205호|1||0|0|0|1000|30|10000
431|미스터피자(야탑점)||경기도 성남시 분당구 야탑동 353번지 5호 분당종합상가 212,213호|5||0|0|0|1000|30|10000
432|정다운순대국||경기도 성남시 분당구 야탑동 354번지 4호 나인투빌딩 102호|1||0|0|0|1000|30|10000
433|홍콩반점0410 분당야탑점||경기도 성남시 분당구 야탑동 354번지 6호 강남프라자 2층 201,202호|2||0|0|0|1000|30|10000
434|충무김밥||경기도 성남시 분당구 야탑동 355번지 1호 1층 103호|3||0|0|0|1000|30|10000
435|삐사감김밥||경기도 성남시 분당구 야탑동 355번지 1호 세화2001빌딩 101-2호, 104호|3||0|0|0|1000|30|10000
436|모범떡볶이1976 분당야탑점||경기도 성남시 분당구 야탑동 355번지 2호 금호프라자 2층201호|3||0|0|0|1000|30|10000
437|한성닭칼국수닭매운탕||경기도 성남시 분당구 야탑동 358번지 2호 아미고타워지하104,105호|1||0|0|0|1000|30|10000
438|불닭발땡초동대문엽기떡볶이||경기도 성남시 분당구 야탑동 360번지 1호 시그마3 1층 103호|3||0|0|0|1000|30|10000
439|미래포차||경기도 성남시 분당구 야탑동 361번지 12호 지상2층|21||0|0|0|1000|30|15000
440|엄마손김밥||경기도 성남시 분당구 야탑동 361번지 5호 1층 109호|3||0|0|0|1000|30|10000
441|죠스떡볶이야탑광장점||경기도 성남시 분당구 야탑동 361번지 5호 대덕프라자  1층  102호|3||0|0|0|1000|30|10000
442|김밥천국||경기도 성남시 분당구 야탑동 361번지 5호 대덕프라자 1층110호|3||0|0|0|1000|30|10000
443|장터치킨||경기도 성남시 분당구 야탑동 361번지 5호 야탑대덕프라자  1층  123,124,125호|4||0|0|0|1000|30|10000
444|본죽앤비빔밥카페 분당야탑역점||경기도 성남시 분당구 야탑동 361번지 5호 야탑대덕프라자 2층 205호 일부|1||0|0|0|1000|30|10000
445|진지방순대국||경기도 성남시 분당구 야탑동 366번지 10호 1층|1||0|0|0|1000|30|10000
446|가장맛있는족발2호점||경기도 성남시 분당구 야탑동 366번지 13호 1층|9||0|0|0|1000|30|10000
447|영풍치킨분당점||경기도 성남시 분당구 야탑동 366번지 1호 관보골든쇼포츠 지상2층 일부|4||0|0|0|1000|30|10000
448|포차어게인 야탑점||경기도 성남시 분당구 야탑동 366번지 9호 1층|21||0|0|0|1000|30|15000
449|김밥마을||경기도 성남시 분당구 야탑동 367번지 1호 분당BYC빌딩 1층일부|3||0|0|0|1000|30|10000
450|엄마손김밥노볼리치점||경기도 성남시 분당구 야탑동 367번지 6호 1층 101호|3||0|0|0|1000|30|10000
451|야탑옹기족발||경기도 성남시 분당구 야탑동 367번지 6호 노블리치2오피스텔 1층 106호|9||0|0|0|1000|30|10000
452|김서방족발||경기도 성남시 분당구 야탑동 367번지 6호 노블리치오피스텔 105호일부|9||0|0|0|1000|30|10000
453|투다리||경기도 성남시 분당구 야탑동 370번지 2호|21||0|0|0|1000|30|15000
454|더(THE) 맛있는 족발 보쌈 야탑점||경기도 성남시 분당구 야탑동 370번지 3호 1층|9||0|0|0|1000|30|10000
455|새벽포차||경기도 성남시 분당구 야탑동 371번지 1층 일부|21||0|0|0|1000|30|15000
456|치킨리그||경기도 성남시 분당구 야탑동 372번지 16호 1층|4||0|0|0|1000|30|10000
457|일인자감자탕||경기도 성남시 분당구 야탑동 372번지 2호|1||0|0|0|1000|30|10000
458|장흥한우삼합||경기도 성남시 분당구 야탑동 373번지 8호 (1층)|1||0|0|0|1000|30|10000
459|금송한우갈비||경기도 성남시 분당구 야탑동 375번지 3호 지하1층|1||0|0|0|1000|30|10000
460|서울감자탕 야탑지점||경기도 성남시 분당구 야탑동 375번지 4호 1층 일부|1||0|0|0|1000|30|10000
461|산천민물매운탕 포차||경기도 성남시 분당구 야탑동 375번지 9호 지하1층 일부|21||0|0|0|1000|30|15000
462|두나래치킨||경기도 성남시 분당구 야탑동 378번지 7호 1층일부(103호)|4||0|0|0|1000|30|10000
463|할매순대국||경기도 성남시 분당구 야탑동 382번지 4호 1층 전부 (105호~107호)|1||0|0|0|1000|30|10000
464|피자헛 분당야탑점||경기도 성남시 분당구 야탑동 382번지 5호 1층 일부|5||0|0|0|1000|30|10000
465|무봉리토종순대국||경기도 성남시 분당구 야탑동 482번지 2호 1층|1||0|0|0|1000|30|10000
466|뉴해피사우나한식당||경기도 성남시 분당구 야탑동 502번지 야탑시장 B1|1||0|0|0|1000|30|10000
467|오가네횟집||경기도 성남시 분당구 야탑동 507번지 1층 일부|7||0|0|0|1000|30|10000
468|다정치킨호프||경기도 성남시 분당구 야탑동 518번지 3호 주공8단지상가 1-105호|4||0|0|0|1000|30|10000
469|명품가마닭칼국수||경기도 성남시 분당구 야탑동 527번지 1호 1층 일부|1||0|0|0|1000|30|10000
470|호식이두마리치킨 이매점||경기도 성남시 분당구 야탑동 532번지 6호 분당정우스토아 1층 105호|4||0|0|0|1000|30|10000
471|호치킨하우스아름사거리점||경기도 성남시 분당구 야탑동 533번지 5호 남서울프라자 110호|4||0|0|0|1000|30|10000
472|굽네치킨 야탑2동점||경기도 성남시 분당구 야탑동 533번지 7호 중앙퍼지마트 106-1호,107-1호|4||0|0|0|1000|30|10000
473|교촌치킨 아름마을점||경기도 성남시 분당구 야탑동 533번지 8호 미라보상가 1층 8호|4||0|0|0|1000|30|10000
474|미성반점||경기도 성남시 분당구 야탑동 536번지|2||0|0|0|1000|30|10000
475|굿모닝치킨||경기도 성남시 분당구 야탑동 537번지 4호 1층  103호,  104호, 105호|4||0|0|0|1000|30|10000
476|서판교굽네치킨||경기도 성남시 분당구 운중동 1018번지 4호 로데오상가 1층 107호|4||0|0|0|1000|30|10000
477|초심한우||경기도 성남시 분당구 운중동 1021번지|1||0|0|0|1000|30|10000
478|네네치킨||경기도 성남시 분당구 운중동 1029번지 6호 1층일부|4||0|0|0|1000|30|10000
479|정선한우||경기도 성남시 분당구 운중동 349번지 5호 1층|1||0|0|0|1000|30|10000
480|자연횟집||경기도 성남시 분당구 운중동 382번지 1호|7||0|0|0|1000|30|10000
481|함경북도신포비빔국수돈까스||경기도 성남시 분당구 운중동 383번지 15호 2층|1||0|0|0|1000|30|10000
482|일키로 칼국수||경기도 성남시 분당구 운중동 383번지 2호 1층 일부|1||0|0|0|1000|30|10000
483|비비큐치킨 서판교점||경기도 성남시 분당구 운중동 922번지 산운마을주공11단지상가동 101호 일부|4||0|0|0|1000|30|10000
484|깐부치킨 판교산운마을점||경기도 성남시 분당구 운중동 931번지 4호 1층 일부|4||0|0|0|1000|30|10000
485|종가족발순대국||경기도 성남시 분당구 운중동 931번지 6호 1층 전부|9||0|0|0|1000|30|10000
486|한우숯불바비큐||경기도 성남시 분당구 운중동 940번지 1층 일부|1||0|0|0|1000|30|10000
487|땡큐맘치킨 서판교운중점||경기도 성남시 분당구 운중동 945번지 1층 110호|4||0|0|0|1000|30|10000
488|고봉민김밥인판교운중점||경기도 성남시 분당구 운중동 946번지 골드클래스  1층  102호|3||0|0|0|1000|30|10000
489|김밥킹콩||경기도 성남시 분당구 운중동 962번지 마크시티 오렌지 1층 102호|3||0|0|0|1000|30|10000
490|월간피자 서판교점||경기도 성남시 분당구 운중동 963번지 마크시티 옐로우 1층 113호|5||0|0|0|1000|30|10000
491|신전떡볶이||경기도 성남시 분당구 운중동 963번지 마크시티옐로우 108호|3||0|0|0|1000|30|10000
492|백청우칼국수서판교점||경기도 성남시 분당구 운중동 970번지 1호 1층 전부|1||0|0|0|1000|30|10000
493|항아리보쌈 서판교점||경기도 성남시 분당구 운중동 975번지 3호 1층|9||0|0|0|1000|30|10000
494|한스족발||경기도 성남시 분당구 운중동 977번지 2호 1층 일부|9||0|0|0|1000|30|10000
495|홍천한우곰탕||경기도 성남시 분당구 율동 110번지 3호 1층|1||0|0|0|1000|30|10000
496|동아리치킨||경기도 성남시 분당구 이매동 101번지 삼성아파트상가 B동104호|4||0|0|0|1000|30|10000
497|우경한우정육식당||경기도 성남시 분당구 이매동 105번지 2호 1층일부|1||0|0|0|1000|30|10000
498|박사장모양념치킨||경기도 성남시 분당구 이매동 106번지 5호 오성프라자 빌딩1층 108호|4||0|0|0|1000|30|10000
499|국수 애 김밥||경기도 성남시 분당구 이매동 106번지 5호 오성프라자빌딩  1층 105호일부|3||0|0|0|1000|30|10000
500|궁물떡볶이앤궁물닭발||경기도 성남시 분당구 이매동 110번지 이매촌 분산상가 1층 103호|3||0|0|0|1000|30|10000
501|피자테리아||경기도 성남시 분당구 이매동 111번지 근린상가 1층 104호|5||0|0|0|1000|30|10000
502|백오파스타||경기도 성남시 분당구 이매동 115번지 1호 미림프라자108호|8||0|0|0|1000|30|10000
503|페리카나치킨||경기도 성남시 분당구 이매동 116번지|4||0|0|0|1000|30|10000
504|김밥천국||경기도 성남시 분당구 이매동 116번지 이매촌 분산상가 1층 102호|3||0|0|0|1000|30|10000
505|성지분식||경기도 성남시 분당구 이매동 116번지 이매촌분산상가 101호|3||0|0|0|1000|30|10000
506|피자알볼로분당서현점||경기도 성남시 분당구 이매동 120번지 2호 성우빌딩 1층 일부 102호|5||0|0|0|1000|30|10000
507|동이분식||경기도 성남시 분당구 이매동 120번지 3호 청학빌딩 지하1층 일부|3||0|0|0|1000|30|10000
508|와그너치킨||경기도 성남시 분당구 이매동 120번지 7호 분당코아 103호|4||0|0|0|1000|30|10000
509|명가 김밥나라||경기도 성남시 분당구 이매동 120번지 7호 분당코아 109호|3||0|0|0|1000|30|10000
510|이매촌김밥||경기도 성남시 분당구 이매동 123번지 (청구아파트)상가동 113호|3||0|0|0|1000|30|10000
511|김가네김밥||경기도 성남시 분당구 이매동 131번지 1호 아름마을 제일프라자108호|3||0|0|0|1000|30|10000
512|명동칼국수샤브샤브||경기도 성남시 분당구 이매동 131번지 8호 그린프라자 201호|1||0|0|0|1000|30|10000
513|아름치킨||경기도 성남시 분당구 이매동 132번지 분산상가 107호|4||0|0|0|1000|30|10000
514|치키스앤뽕뜨락피자||경기도 성남시 분당구 이매동 137번지 3호 동산쇼핑 지하1층|5||0|0|0|1000|30|10000
515|네네치킨||경기도 성남시 분당구 이매동 137번지 4호 신흥코아 1층 103호|4||0|0|0|1000|30|10000
516|e-누리치킨||경기도 성남시 분당구 이매동 140번지|4||0|0|0|1000|30|10000
517|후김밥||경기도 성남시 분당구 이매동 140번지 아름마을본상가 517동 1층 106호|3||0|0|0|1000|30|10000
518|굽네치킨 이매점||경기도 성남시 분당구 이매동 146번지 1호 뉴-선경프라자 108호|4||0|0|0|1000|30|10000
519|동막골포차||경기도 성남시 분당구 이매동 146번지 1호 뉴-선경프라자 111,117호(1층)|21||0|0|0|1000|30|15000
520|배가부른족발||경기도 성남시 분당구 이매동 286번지 8호 이매동근린생활시설 A동 1층 일부|9||0|0|0|1000|30|10000
521|미리네분식||경기도 성남시 분당구 이매동 91번지 1호 MI-RAE B/D 1층일부|3||0|0|0|1000|30|10000
522|이매순대국.설렁탕||경기도 성남시 분당구 이매동 95번지 3호 1층|1||0|0|0|1000|30|10000
523|또봉이통닭(이매점)||경기도 성남시 분당구 이매동 99번지|4||0|0|0|1000|30|10000
524|삼성분식||경기도 성남시 분당구 이매동 99번지 상가비동 102호|3||0|0|0|1000|30|10000
525|김밥나라||경기도 성남시 분당구 정자동 10번지 1호 외1필지 아이파크분당2 202동106호|3||0|0|0|1000|30|10000
526|유앤미치킨||경기도 성남시 분당구 정자동 110번지 한솔마을 청구상가 106호 지하|4||0|0|0|1000|30|10000
527|네네치킨 정자2호점||경기도 성남시 분당구 정자동 111번지 한솔마을근린상가 1층 110호, 111호|4||0|0|0|1000|30|10000
528|페리카나 치킨||경기도 성남시 분당구 정자동 112번지 한솔5단지 주공근린상가 1층 101호|4||0|0|0|1000|30|10000
529|경아네 분식||경기도 성남시 분당구 정자동 112번지 한솔마을5단지 주공아파트근린상가 지하|3||0|0|0|1000|30|10000
530|김밥천국||경기도 성남시 분당구 정자동 117번지 1호 스포라이프스포츠센타 112호|3||0|0|0|1000|30|10000
531|굽네치킨정자2.3동점||경기도 성남시 분당구 정자동 117번지 3호 한솔마을나상가동  104호|4||0|0|0|1000|30|10000
532|깐부치킨분당정자동까페거리점||경기도 성남시 분당구 정자동 11번지 아이파크분당3 301동 101호, 105호|4||0|0|0|1000|30|10000
533|맛드림분식||경기도 성남시 분당구 정자동 121번지 상록우성주상가 1층106호|3||0|0|0|1000|30|10000
534|가마솥옛날통닭||경기도 성남시 분당구 정자동 126번지 1호 영동프라자 지하1층 B103호, B104호|4||0|0|0|1000|30|10000
535|피노피자앤펍||경기도 성남시 분당구 정자동 128번지 금산파킹프라자 1층 103호,104호,107호|5||0|0|0|1000|30|10000
536|붐치킨||경기도 성남시 분당구 정자동 128번지 금산파킹프라자 1층 105호|4||0|0|0|1000|30|10000
537|김밥나라||경기도 성남시 분당구 정자동 128번지 금산파킹프라자 1층109호|3||0|0|0|1000|30|10000
538|웅이네오돌뼈||경기도 성남시 분당구 정자동 129번지 1호 1층 일부|1||0|0|0|1000|30|10000
539|서울감자탕 정자1호점||경기도 성남시 분당구 정자동 129번지 4호|1||0|0|0|1000|30|10000
540|미스터스시||경기도 성남시 분당구 정자동 12번지 3호 성원상떼뷰 101동 1층 102호|7||0|0|0|1000|30|10000
541|호식이두마리치킨분당정자점||경기도 성남시 분당구 정자동 130번지 3호 한라프라자 1층 120호|4||0|0|0|1000|30|10000
542|최고야왕족발||경기도 성남시 분당구 정자동 130번지 3호 한라프라자 2층 202호|9||0|0|0|1000|30|10000
543|장충왕족발곱창||경기도 성남시 분당구 정자동 130번지 3호 한라프라자204호|9||0|0|0|1000|30|10000
544|눈물떡볶이||경기도 성남시 분당구 정자동 133번지 4호 1층|3||0|0|0|1000|30|10000
545|판쓰리솥뚜껑생김치삼겹살||경기도 성남시 분당구 정자동 133번지 5호|1||0|0|0|1000|30|10000
546|치킨주는족발집 삶는족족||경기도 성남시 분당구 정자동 134번지 5호 지하1층 일부|9||0|0|0|1000|30|10000
547|싱싱 해산물 포차||경기도 성남시 분당구 정자동 134번지 9호 지상1층|21||0|0|0|1000|30|15000
548|토종병천순대국||경기도 성남시 분당구 정자동 137번지 13호|1||0|0|0|1000|30|10000
549|백청우칼국수||경기도 성남시 분당구 정자동 137번지 9호 지상1층|1||0|0|0|1000|30|10000
550|피자헛금곡점||경기도 성남시 분당구 정자동 138번지 3호 1층 전부|5||0|0|0|1000|30|10000
551|하성손칼국수||경기도 성남시 분당구 정자동 139번지 3호 1층|1||0|0|0|1000|30|10000
552|등촌칼국수||경기도 성남시 분당구 정자동 146번지 6호|1||0|0|0|1000|30|10000
553|비에이치씨(BHC)치킨 분당정자점||경기도 성남시 분당구 정자동 149번지 5호 1층 전체|4||0|0|0|1000|30|10000
554|몬스터김밥(분당정자점)||경기도 성남시 분당구 정자동 14번지 1호 동양정자파라곤 2단지 1층 104호|3||0|0|0|1000|30|10000
555|리골레토 시카고피자 분당정자점||경기도 성남시 분당구 정자동 14번지 1호 동양정자파라곤 제2단지 112,113호|5||0|0|0|1000|30|10000
556|닐리파스타앤피자||경기도 성남시 분당구 정자동 14번지 3호 동양정자파라곤 1층 108호|5||0|0|0|1000|30|10000
557|천지한우전문점||경기도 성남시 분당구 정자동 156번지 2호 백궁프라자3 208호, 209호, 210호|1||0|0|0|1000|30|10000
558|정자동김밥||경기도 성남시 분당구 정자동 156번지 3호 대명제스트빌딩 1층 104호|3||0|0|0|1000|30|10000
559|분식쎈타||경기도 성남시 분당구 정자동 157번지 2호 우정오피스텔  1층  101호|3||0|0|0|1000|30|10000
560|가장맛있는족발 정자점||경기도 성남시 분당구 정자동 158번지 6호 모선빌딩 1층일부|9||0|0|0|1000|30|10000
561|어다리횟집정자점||경기도 성남시 분당구 정자동 159번지 1호 210호|7||0|0|0|1000|30|10000
562|훌랄라치킨 정자점||경기도 성남시 분당구 정자동 159번지 1호 2층 204호|4||0|0|0|1000|30|10000
563|맛있는초밥집||경기도 성남시 분당구 정자동 159번지 1호 외1필지 112호|1||0|0|0|1000|30|10000
564|김밥나라||경기도 성남시 분당구 정자동 159번지 5호 백궁프라자2 104호|3||0|0|0|1000|30|10000
565|김밥시간||경기도 성남시 분당구 정자동 15번지 3호 폴라리스빌딩 1층 111호|3||0|0|0|1000|30|10000
566|행복치킨 정자점||경기도 성남시 분당구 정자동 15번지 4호 두산위브제니스 지하102호|4||0|0|0|1000|30|10000
567|불닭발땡초동대문엽기떡볶이 분당정자점||경기도 성남시 분당구 정자동 165번지 1호 엠코해리츠 1단지 1층 A-131호|3||0|0|0|1000|30|10000
568|미스터피자정자카페거리점||경기도 성남시 분당구 정자동 165번지 1호 정자엠코헤리츠 207,208,209,210호|5||0|0|0|1000|30|10000
569|꽃포차||경기도 성남시 분당구 정자동 168번지 1호 대림아크로텔 1층 120호|21||0|0|0|1000|30|15000
570|땡큐맘치킨||경기도 성남시 분당구 정자동 170번지 1호 삼성아데나루체 1층 115,116호|4||0|0|0|1000|30|10000
571|심야식당쿤||경기도 성남시 분당구 정자동 174번지 1호 더샾스타파크 상가동 1층 A동 01,02호|21||0|0|0|1000|30|15000
572|삐사감김밥||경기도 성남시 분당구 정자동 174번지 1호 분당더샾스타파크 상가동 1층 C-02호|3||0|0|0|1000|30|10000
573|홍콩반점0410 분당정자점||경기도 성남시 분당구 정자동 17번지 1호 젤존타워 1차 201호|2||0|0|0|1000|30|10000
574|정자족발||경기도 성남시 분당구 정자동 17번지 1호 젤존타워1 1층 116호|9||0|0|0|1000|30|10000
575|김밥나라||경기도 성남시 분당구 정자동 17번지 6호 정자역프라자 109호|3||0|0|0|1000|30|10000
576|신통치킨||경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 1층 105호|4||0|0|0|1000|30|10000
577|월간피자 정자점||경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 1층 107호|5||0|0|0|1000|30|10000
578|윙치킨||경기도 성남시 분당구 정자동 198번지 우성상가 지하1층 7호|4||0|0|0|1000|30|10000
579|명동칼국수||경기도 성남시 분당구 정자동 19번지 4호 미주프라자 101호,102호,103호|1||0|0|0|1000|30|10000
580|만족오향족발 정자점||경기도 성남시 분당구 정자동 19번지 5호 1층|9||0|0|0|1000|30|10000
581|중앙분식||경기도 성남시 분당구 정자동 221번지 9호 1층 일부|3||0|0|0|1000|30|10000
582|곰포차||경기도 성남시 분당구 정자동 23번지 1호 지.파크프라자 109호|21||0|0|0|1000|30|15000
583|경성양꼬치(정자점)||경기도 성남시 분당구 정자동 23번지 2호 1층 일부|1||0|0|0|1000|30|10000
584|김밥천국||경기도 성남시 분당구 정자동 25번지 1호 분당인텔리지1 킨스타워 103호|3||0|0|0|1000|30|10000
585|멕시카나치킨정자점||경기도 성남시 분당구 정자동 30번지 6호 1층 일부|4||0|0|0|1000|30|10000
586|처갓집플러스 케이준치킨||경기도 성남시 분당구 정자동 33번지 1호 1층 일부|4||0|0|0|1000|30|10000
587|굽네치킨||경기도 성남시 분당구 정자동 42-5번지 1층 일부|4||0|0|0|1000|30|10000
588|굽네치킨정자1동점||경기도 성남시 분당구 정자동 42번지 5호 1층일부 102호|4||0|0|0|1000|30|10000
589|피자에땅||경기도 성남시 분당구 정자동 43번지 8호 1층|5||0|0|0|1000|30|10000
590|한우장다리 식당||경기도 성남시 분당구 정자동 43번지 9호 1층|1||0|0|0|1000|30|10000
591|수봉떡볶이||경기도 성남시 분당구 정자동 45번지 3호 1층|3||0|0|0|1000|30|10000
592|네네치킨||경기도 성남시 분당구 정자동 46번지 4호 1층 105호|4||0|0|0|1000|30|10000
593|청담 감자탕||경기도 성남시 분당구 정자동 49번지 6호 1층 일부|1||0|0|0|1000|30|10000
594|토성 오리 삼겹||경기도 성남시 분당구 정자동 50번지 8호 1층 전부|1||0|0|0|1000|30|10000
595|항아리보쌈||경기도 성남시 분당구 정자동 53번지 2호|9||0|0|0|1000|30|10000
596|한천골 뼈없는 갈비||경기도 성남시 분당구 정자동 53번지 4호 (1층)|1||0|0|0|1000|30|10000
597|분당횟집완도민기네||경기도 성남시 분당구 정자동 54번지 1호 판교시장  1층  103호|7||0|0|0|1000|30|10000
598|도미노피자 수내·정자점||경기도 성남시 분당구 정자동 54번지 1호 판교시장 107호|5||0|0|0|1000|30|10000
599|밀(Mil) 칼국수||경기도 성남시 분당구 정자동 54번지 1호 판교시장 1층 108호|1||0|0|0|1000|30|10000
600|마왕족발||경기도 성남시 분당구 정자동 54번지 2호 금성플라자 1층 일부|9||0|0|0|1000|30|10000
601|화통치킨||경기도 성남시 분당구 정자동 58번지 6호 1층|4||0|0|0|1000|30|10000
602|막썰어횟집||경기도 성남시 분당구 정자동 58번지 6호 1층 일부|7||0|0|0|1000|30|10000
603|교촌치킨정자점||경기도 성남시 분당구 정자동 58번지 8호 1층|4||0|0|0|1000|30|10000
604|서울감자탕 정자2호점||경기도 성남시 분당구 정자동 60번지 1층 일부|1||0|0|0|1000|30|10000
605|투다리||경기도 성남시 분당구 정자동 62번지 3호 지상1층|21||0|0|0|1000|30|15000
606|가장맛있는족발||경기도 성남시 분당구 정자동 63번지 1호|9||0|0|0|1000|30|10000
607|일산닭칼국수||경기도 성남시 분당구 정자동 65번지 2호 수내상가 106호|1||0|0|0|1000|30|10000
608|김밥천하||경기도 성남시 분당구 정자동 65번지 3호 숲안상가 1-106호|3||0|0|0|1000|30|10000
609|찰리스(CHARLIE'S)||경기도 성남시 분당구 정자동 65번지 3호 숲안조합상가 1층 102호|21||0|0|0|1000|30|15000
610|60계치킨 분당정자점||경기도 성남시 분당구 정자동 66번지 1호 1층|4||0|0|0|1000|30|10000
611|할매순대국||경기도 성남시 분당구 정자동 66번지 1호 1층 일부|1||0|0|0|1000|30|10000
612|또봉이통닭(정자점)||경기도 성남시 분당구 정자동 66번지 8호 1층|4||0|0|0|1000|30|10000
613|베네트피자||경기도 성남시 분당구 정자동 68번지 12호|5||0|0|0|1000|30|10000
614|임실엔치즈피자||경기도 성남시 분당구 정자동 68번지 8호 1층 일부 101호|5||0|0|0|1000|30|10000
615|청년분식||경기도 성남시 분당구 정자동 69번지 4호 1층 일부|3||0|0|0|1000|30|10000
616|김밥만정자파크뷰점||경기도 성남시 분당구 정자동 6번지 파크뷰   1층    116호|3||0|0|0|1000|30|10000
617|다래손칼국수||경기도 성남시 분당구 정자동 6번지 파크뷰 상가224호|1||0|0|0|1000|30|10000
618|못말리는파닭앤족발||경기도 성남시 분당구 정자동 75번지 10호 1층 일부|9||0|0|0|1000|30|10000
619|칼국수한마당 마루||경기도 성남시 분당구 정자동 7번지 두산위브파빌리온 1층 B116호|1||0|0|0|1000|30|10000
620|멕시칸치킨||경기도 성남시 분당구 정자동 88번지 느티마을 공무원@상가 103호|4||0|0|0|1000|30|10000
621|매드후라이치킨정자점||경기도 성남시 분당구 정자동 8번지 3호 월드프라자 102호, 103호|4||0|0|0|1000|30|10000
622|김밥천국(정자점)||경기도 성남시 분당구 정자동 8번지 4호 태남프라자 108호|3||0|0|0|1000|30|10000
623|느티분식||경기도 성남시 분당구 정자동 90번지 느티마을 공무원아파트 상가동 106호일부|3||0|0|0|1000|30|10000
624|남자피자 판교점||경기도 성남시 분당구 판교동 497번지  102호|5||0|0|0|1000|30|10000
625|한우나리||경기도 성남시 분당구 판교동 511번지 6호 지하1층 B01호|1||0|0|0|1000|30|10000
626|깐부치킨 판교낙생점||경기도 성남시 분당구 판교동 512번지 낙생빌딩 1층107,108호|4||0|0|0|1000|30|10000
627|미스터피자 판교점||경기도 성남시 분당구 판교동 562번지 5호 1층 일부|5||0|0|0|1000|30|10000
628|훌랄라참숯바베큐치킨||경기도 성남시 분당구 판교동 566번지 1층 일부|4||0|0|0|1000|30|10000
629|최가네손칼국수||경기도 성남시 분당구 판교동 566번지 7호 1층 일부|1||0|0|0|1000|30|10000
630|김가네김밥(서판교점)||경기도 성남시 분당구 판교동 585번지 한림아파트 분산상가 102호|3||0|0|0|1000|30|10000
631|오동족발||경기도 성남시 분당구 판교동 590번지 티에스로드2  1층 107호|9||0|0|0|1000|30|10000
632|땡초불닭발동대문엽기떡볶이||경기도 성남시 분당구 판교동 590번지 티에스로드2 1층 106호|3||0|0|0|1000|30|10000
633|치킨89||경기도 성남시 분당구 판교동 591번지 티에스로드1.   1층 103호|4||0|0|0|1000|30|10000
634|락빈칼국수||경기도 성남시 분당구 판교동 601번지 1층 일부|1||0|0|0|1000|30|10000
